Latitude,Longitude,Depth_m,Year,Sea_Surface_Temperature_C,Degree_Heating_Weeks,pH,Salinity_PSU,Turbidity_NTU,Coral_Cover_Percent,Marine_Heatwave,Bleaching_Risk,Bleaching_Label
-17.8624,134.9575,25.37,1992,28.5,1.22,8.135,36.2,11.01,59.99,False,0.0,0
-6.7976,74.3507,12.02,2022,30.56,3.16,7.835,33.67,8.78,53.61,False,45.53,1
-26.931,93.7807,2.3,2020,27.46,0.0,7.921,34.2,1.62,52.57,False,0.0,0
-6.1324,8.3441,21.7,2009,27.79,0.0,7.994,34.83,2.54,63.71,False,1.64,0
0.7024,152.7256,27.96,1993,29.74,0.2,8.163,33.65,9.16,46.49,False,0.0,0
-1.0023,117.014,21.8,2021,28.68,0.0,8.034,36.04,14.48,43.38,False,14.46,0
-7.033,123.7986,17.77,2007,27.11,0.0,8.069,33.11,8.18,69.95,False,0.0,0
20.3488,62.2833,7.67,1999,27.01,0.0,8.166,34.71,13.55,48.63,False,0.0,0
-21.2804,-70.3512,1.45,2011,30.57,6.66,8.055,35.19,13.92,30.29,True,100.0,1
0.3418,-167.1733,21.15,2006,28.02,0.0,8.17,33.5,2.24,69.56,False,0.0,0
-26.2775,156.8358,7.7,1993,28.86,0.0,7.953,35.75,7.12,50.09,False,8.38,0
-25.7307,31.0033,25.89,1996,29.0,0.0,7.975,33.39,11.42,35.39,False,8.14,0
4.432,-72.6685,14.52,1997,28.3,0.0,8.089,35.22,6.42,41.76,False,0.0,0
3.9611,-126.3114,16.39,1990,28.36,0.25,8.015,36.59,4.76,72.18,False,0.0,0
22.682,118.6283,22.86,1997,26.65,0.0,8.044,33.66,13.75,58.99,False,0.0,0
3.4724,121.1473,23.6,2008,29.08,2.13,8.074,35.28,9.16,68.28,False,30.42,1
27.5875,113.2229,19.64,2006,30.17,5.48,8.025,36.3,9.61,29.67,True,100.0,1
-27.0783,52.2298,28.21,1998,30.5,4.36,7.911,33.86,10.63,50.91,False,39.7,0
-24.1195,-48.2345,29.49,2005,28.5,0.0,8.123,33.08,14.61,68.1,False,0.0,0
-27.356,-70.5347,28.46,2016,28.68,0.0,8.059,33.09,9.42,46.09,False,0.0,0
-18.8834,-176.9203,24.9,1991,27.46,0.0,8.13,33.98,0.74,58.07,False,0.0,0
2.4762,120.0987,21.46,2001,26.42,0.0,8.149,35.86,14.51,50.38,False,0.0,0
8.7343,-148.5242,20.24,2020,29.84,2.46,7.853,34.36,3.79,47.21,False,21.94,1
-27.2649,47.0718,4.01,2008,26.4,0.0,8.052,34.92,14.44,60.82,False,0.48,1
26.7583,1.467,8.87,2015,27.9,0.0,7.913,33.23,6.25,56.7,False,0.0,0
20.5299,9.6082,1.16,1993,28.72,0.34,7.961,36.53,12.96,33.27,False,0.0,0
-12.2033,153.6166,4.98,2020,28.79,0.23,8.114,34.64,6.32,64.14,False,0.0,0
-25.3687,-168.6186,13.74,2002,28.94,0.9,8.161,36.15,9.64,43.87,False,2.97,0
-19.8068,98.4212,5.25,1993,29.52,1.78,7.957,33.07,6.33,78.05,False,40.46,1
-22.3833,-161.2611,27.15,2002,28.99,0.72,8.129,35.8,11.21,36.56,False,1.5,0
-22.603,-166.2647,24.37,1998,25.35,0.0,8.162,35.01,12.18,73.6,False,0.0,0
1.1137,-25.2656,3.08,1991,30.08,0.94,8.085,34.04,12.81,47.46,False,12.41,0
-15.2492,-157.2929,8.22,2001,30.05,2.53,8.137,35.86,3.73,63.56,False,41.56,1
-8.5116,104.0918,24.75,2006,28.28,0.0,8.17,34.96,12.54,44.61,False,0.0,0
29.3703,10.6427,24.29,1993,28.14,0.0,8.081,35.4,6.36,79.04,False,0.0,0
11.0589,-169.546,28.42,2003,28.64,0.32,7.92,35.94,9.3,82.29,False,0.0,0
26.9388,-165.4198,29.93,2010,29.58,2.11,7.952,33.36,1.4,41.17,False,29.39,1
-21.4466,40.5607,29.31,1997,29.02,0.63,7.83,35.76,9.19,58.69,False,14.79,0
-7.0716,110.2003,12.89,2022,27.36,0.0,8.126,34.71,12.46,43.63,False,0.69,0
3.2839,-22.3922,8.26,2017,28.44,0.0,7.943,36.72,4.6,40.63,False,0.0,0
-25.3945,19.649,22.99,1992,28.84,1.38,7.994,36.51,7.19,56.7,False,0.0,0
-29.7488,107.9386,9.68,2003,30.24,6.4,8.144,36.01,12.41,29.89,False,90.52,1
10.2261,39.7822,24.39,2008,27.73,0.0,7.915,35.93,4.85,61.28,False,0.0,0
8.5092,-99.0863,16.48,1995,29.85,1.36,8.124,36.54,13.83,63.09,False,26.38,0
-5.3527,40.6987,24.02,2009,28.55,0.0,8.234,36.18,2.74,82.56,False,0.0,0
-0.6214,46.1806,9.0,1990,26.76,0.0,8.144,36.85,7.4,36.58,False,0.0,0
-5.0734,84.2785,15.73,1999,29.72,3.01,8.3,36.45,9.69,41.96,False,11.56,0
-28.5597,43.5147,17.36,2002,29.26,1.22,7.963,34.32,7.34,39.5,False,9.75,1
-9.8777,168.9272,28.35,2001,28.18,0.0,7.863,35.79,6.48,63.33,False,0.0,0
-19.3751,-108.9762,8.73,2000,29.12,0.48,7.925,36.46,9.73,62.77,False,17.78,1
-24.0945,162.3926,28.16,2006,29.97,3.4,7.837,36.24,13.38,14.97,False,47.3,1
27.4032,13.8022,24.34,2018,30.2,2.94,7.976,35.49,10.11,52.55,True,68.28,1
5.9616,61.9042,22.2,1992,29.62,1.25,8.224,35.01,9.55,51.07,False,3.24,0
13.7194,-144.1938,23.82,2018,28.15,0.0,7.98,33.33,11.3,62.82,False,0.0,0
-11.0782,-42.9927,18.56,1999,29.32,1.89,7.989,34.28,6.36,58.61,False,27.88,0
-6.4112,96.9765,8.08,2008,28.15,0.0,8.138,35.42,0.75,49.44,False,0.0,0
-15.7846,74.488,6.5,1993,26.28,0.0,8.02,35.31,14.11,67.58,False,0.0,0
-24.1821,-165.5498,26.12,2001,26.02,0.0,8.28,36.0,4.94,63.58,False,0.0,0
-19.2581,16.7739,22.03,2020,29.88,4.22,8.131,36.5,11.64,48.07,True,76.95,1
17.8508,-148.2199,7.18,1991,27.63,0.0,8.229,35.25,9.05,57.89,False,0.0,0
10.6527,178.5083,18.84,1990,26.41,0.0,8.124,35.57,10.57,67.9,False,0.0,0
2.8157,143.0268,13.98,2006,27.94,0.0,7.94,34.7,12.36,58.05,False,0.0,0
-1.4946,-172.411,5.6,2014,29.56,0.7,7.9,33.23,7.64,37.43,False,22.41,0
25.3461,129.1138,16.42,1994,28.51,0.0,8.184,34.31,0.99,84.79,False,0.0,0
-25.6359,150.9947,9.16,2003,28.63,0.0,8.016,35.16,14.47,60.07,False,13.22,0
-13.164,-52.7226,3.79,1999,30.09,4.09,8.248,34.97,12.14,53.41,True,100.0,1
-9.0037,79.0206,14.54,2010,29.77,4.65,8.046,35.25,9.81,12.81,True,89.51,1
16.9455,-20.8427,18.11,2014,26.42,0.0,8.029,35.5,13.39,68.15,False,0.0,0
29.5509,55.8837,2.36,1992,29.76,1.38,8.138,33.28,13.9,50.29,False,40.75,1
-15.5598,-57.4857,12.66,2007,27.04,0.0,7.938,33.05,13.22,56.04,False,0.0,0
22.4584,-63.8787,8.47,2022,29.57,0.0,8.048,33.91,2.57,79.33,False,4.19,0
19.8374,-27.2038,1.89,2006,29.57,0.7,8.044,35.15,11.07,35.93,False,34.72,0
-16.5206,-127.5956,4.64,1995,28.77,0.0,8.168,34.36,5.12,40.97,False,0.0,1
-6.04,119.21,5.03,2023,30.47,6.3,7.99,35.33,1.11,58.49,True,100.0,1
-5.4196,-54.4688,6.3,2015,30.0,3.26,7.974,35.55,4.54,35.95,False,84.89,1
28.6932,-35.9462,24.3,2020,30.4,4.31,8.224,33.7,9.99,57.98,True,88.92,1
-19.1465,141.8597,13.75,2017,28.81,0.0,8.051,35.35,13.74,51.17,False,0.0,0
17.9495,-1.2154,5.27,2002,30.49,2.45,7.976,36.98,10.52,36.35,True,100.0,1
-9.9484,15.9314,3.91,2010,27.45,0.0,8.013,36.85,8.93,81.4,False,0.0,0
13.8522,164.3393,9.64,2015,29.08,0.0,7.993,34.41,5.34,47.48,False,15.74,0
-4.7993,139.2215,24.14,2020,29.54,2.79,7.905,33.81,3.71,36.6,False,22.49,1
4.7016,-118.992,11.57,2005,30.07,1.11,8.151,36.62,8.5,70.93,False,18.38,0
19.9567,-9.6426,5.64,2020,26.36,0.0,8.191,36.01,7.52,47.4,False,0.0,0
18.2499,169.6666,12.72,2002,30.3,8.41,8.109,33.95,10.43,22.52,True,100.0,1
21.9854,-45.9481,17.1,2019,30.06,2.54,8.01,34.33,8.3,45.38,True,77.19,1
-26.423,-46.2337,1.86,2021,30.93,6.32,8.0,34.72,6.53,60.52,True,100.0,1
11.523,-109.7891,19.2,1994,26.23,0.0,7.94,34.56,12.79,33.85,False,0.0,0
-21.6008,-138.8437,12.46,2001,29.81,0.51,8.066,35.46,12.03,66.8,False,18.74,0
-5.0509,86.5097,1.28,1993,28.64,0.0,7.965,35.89,12.3,52.47,False,8.47,0
2.9153,97.211,20.54,2018,26.86,0.0,8.141,36.6,1.82,74.18,False,0.0,0
-5.8356,168.8447,21.66,1994,30.22,3.6,8.197,33.7,2.66,50.77,False,55.45,1
1.1767,98.4306,19.24,2000,26.85,0.0,8.035,34.46,3.41,37.75,False,0.0,0
29.7916,-92.3931,10.92,2019,27.99,0.0,7.884,36.0,13.69,50.17,False,36.17,1
-21.887,-165.558,16.36,1998,26.41,0.0,8.038,35.78,5.75,36.18,False,0.0,0
10.5274,174.7575,12.23,2017,28.4,0.0,7.902,36.59,10.0,41.6,False,0.0,0
-6.2399,-57.4377,21.32,2011,28.54,0.42,8.203,35.84,1.11,72.59,False,0.0,0
-22.0194,-67.6902,17.92,2000,29.36,0.23,7.926,33.46,11.13,69.69,False,13.72,0
-20.4758,146.1439,3.37,2010,30.69,7.56,7.957,35.88,11.56,40.52,True,100.0,1
26.9564,30.636,19.65,1995,27.92,0.0,8.037,33.12,11.31,73.52,False,0.0,0
22.7761,-102.6464,20.93,2015,28.89,2.05,7.95,35.25,1.13,49.48,False,11.53,0
24.4225,140.0746,11.75,2005,27.21,0.0,8.001,35.68,1.93,41.74,False,0.0,0
29.492,177.6099,26.4,2003,28.88,0.0,8.157,36.3,11.27,82.05,False,0.0,0
-17.5011,-148.7957,25.45,2011,31.05,6.49,8.006,35.4,9.59,26.62,True,100.0,1
-8.6736,130.4106,6.08,1991,26.54,0.0,8.201,35.54,5.78,50.88,False,0.0,0
10.1531,-39.4143,27.22,2002,27.25,0.0,8.1,33.61,8.54,52.86,False,0.0,0
-0.9718,8.6661,13.79,2000,30.32,4.76,7.964,33.25,0.55,42.54,True,100.0,1
-4.8966,149.3338,21.99,2001,28.77,0.0,8.083,33.41,6.75,62.89,False,0.0,0
-8.5313,170.4165,24.61,2022,27.76,0.0,7.86,33.92,2.92,23.87,False,0.0,0
5.6268,-85.621,15.65,2011,29.54,2.41,8.0,34.79,14.51,57.1,False,46.83,1
4.5356,-103.3737,12.57,1998,26.28,0.0,7.925,34.57,5.1,51.09,False,0.0,0
-20.3125,-151.014,27.55,1996,28.54,0.0,7.988,34.21,12.06,40.77,False,0.0,0
-1.6956,22.2472,7.69,2006,28.72,0.0,8.161,36.55,2.34,74.3,False,0.0,0
3.2083,-175.1024,8.45,1999,28.84,0.0,8.093,33.35,3.11,51.55,False,6.71,0
4.2172,-31.7166,11.49,2014,27.83,0.0,7.88,33.58,10.62,65.97,False,0.0,0
-17.3936,-153.5818,25.92,2016,27.94,0.0,7.971,34.74,11.71,38.76,False,0.0,0
14.5363,-34.1187,28.22,2019,28.43,0.0,8.09,33.52,13.53,68.13,False,0.0,0
-28.4881,-165.6244,7.38,2019,27.76,0.0,8.109,33.62,10.57,32.15,False,0.0,0
-8.7101,120.6782,26.05,2023,27.91,0.0,7.869,36.87,10.76,71.03,False,0.0,0
16.8128,-104.494,8.49,2022,29.06,0.72,8.128,34.98,3.87,72.73,False,11.3,0
3.8336,-61.8089,29.15,2021,27.59,0.0,8.088,33.42,14.22,58.25,False,0.0,0
-14.3303,133.2173,18.32,2001,28.29,0.0,8.15,33.21,10.84,47.17,False,0.0,0
11.6972,88.6558,1.21,2012,28.41,0.0,7.951,35.94,3.07,56.92,False,11.23,0
4.0435,-101.1462,1.99,2018,26.82,0.0,8.135,34.54,9.91,77.06,False,0.12,0
17.7746,-154.1162,5.28,1990,26.14,0.0,8.05,34.14,12.24,38.78,False,0.0,0
14.1015,77.6426,6.44,2009,30.46,4.59,8.056,35.75,7.22,56.85,False,72.76,1
6.6065,-39.3471,23.26,1999,27.35,0.0,8.067,35.79,5.4,31.96,False,0.0,0
-0.7093,95.7888,7.46,2008,29.18,0.0,8.134,34.44,12.97,60.51,False,24.97,0
-22.0091,-19.6939,29.11,2012,28.02,0.0,8.027,36.8,12.89,44.68,False,0.0,1
-14.32,-55.4391,19.45,2010,27.61,0.0,7.985,34.6,11.89,77.7,False,0.0,0
-4.854,-17.5661,21.08,2021,29.68,0.0,8.042,34.52,3.47,25.94,False,0.0,0
5.958,89.4812,7.32,1999,28.81,0.0,7.986,36.11,8.62,35.78,False,9.51,0
0.8225,144.7993,26.89,1991,29.01,0.99,7.852,36.26,6.88,43.54,False,0.0,0
-12.7089,-162.0838,20.37,1995,29.7,4.54,8.0,34.15,10.62,39.1,False,67.65,1
-29.6121,8.6802,26.07,2006,28.39,0.0,7.938,35.76,13.48,68.5,False,0.0,0
-0.2256,-168.1792,28.74,2004,28.01,0.0,8.005,35.56,4.08,52.57,False,0.0,0
-12.8624,-11.3726,4.64,2013,29.07,2.64,7.984,33.13,5.0,51.57,False,33.32,1
14.0765,138.7018,3.8,2018,28.1,0.0,8.089,33.78,3.93,57.79,False,17.65,0
-28.5632,-49.8275,24.3,2003,29.25,3.51,7.905,33.4,11.47,32.44,False,13.62,0
5.0897,155.6822,26.12,1991,27.24,0.0,7.881,36.54,7.71,69.92,False,0.0,0
26.4885,47.019,17.93,2011,29.32,1.77,8.024,36.82,7.41,40.43,False,10.51,0
-19.5354,156.2959,11.61,1995,29.0,0.0,8.057,36.3,7.68,60.77,False,0.0,0
-1.701,92.58,19.93,1998,29.67,0.0,8.197,34.24,4.97,57.14,False,19.39,0
-24.5147,-142.7633,9.86,2001,27.52,0.0,8.087,36.44,3.82,56.34,False,0.0,0
7.5409,-96.7855,7.91,1994,28.95,0.0,7.985,33.23,12.15,55.86,False,8.97,0
3.0319,-38.0986,15.16,1990,27.86,0.0,8.149,35.74,9.63,79.33,False,0.0,0
-5.5581,-118.7615,7.27,1999,28.32,0.6,7.913,33.5,10.95,26.02,False,10.39,0
1.2826,-1.8318,15.03,2000,26.99,0.0,8.166,33.05,4.84,63.22,False,0.0,0
23.7945,-10.3075,28.74,2016,27.13,0.0,7.87,33.7,3.0,33.07,False,0.0,0
-18.2223,164.2533,25.35,2012,28.19,0.0,7.937,36.85,4.43,62.27,False,0.0,0
-28.6461,-23.858,28.31,2009,29.85,4.06,7.892,36.02,13.45,62.04,True,69.7,1
21.6999,102.8256,24.38,1994,29.1,1.33,8.033,35.07,5.38,46.63,False,7.81,1
4.627,159.0878,11.29,2002,27.51,0.0,7.952,36.75,1.43,47.68,False,0.0,0
23.4395,135.716,24.55,1999,27.4,0.0,7.949,34.66,7.6,32.81,False,0.0,0
5.8167,-104.8797,27.76,2005,29.43,0.55,8.131,33.16,5.27,73.33,False,8.62,1
18.6097,-1.4292,28.46,1996,29.32,4.85,8.03,35.38,7.45,73.61,True,36.61,1
-4.2196,-54.8137,20.81,2021,27.49,0.0,8.017,36.31,10.5,67.95,False,0.0,0
14.9916,-36.0509,7.13,2014,29.81,2.06,7.957,34.14,14.35,35.19,False,47.83,1
24.7825,-50.1095,2.15,2015,27.37,0.0,8.088,34.27,11.8,43.5,False,0.0,0
4.3274,117.4893,5.27,2017,30.59,4.77,7.948,35.69,7.67,67.62,True,99.69,1
-19.1529,-17.2299,29.0,2001,29.2,0.91,8.185,36.22,11.71,43.08,False,0.0,0
-13.8721,8.53,14.4,2015,27.25,0.0,8.133,34.74,3.97,36.25,False,3.26,0
-18.0813,173.681,25.79,1993,25.76,0.0,7.862,33.36,12.49,62.02,False,0.0,0
-15.1886,-158.4075,14.49,2012,28.98,0.38,8.187,35.99,8.5,60.19,False,0.02,0
-11.6151,-4.3352,20.16,2013,28.99,1.34,7.942,34.71,12.28,36.63,False,0.0,1
3.308,98.6622,1.7,2020,29.69,0.0,7.855,36.64,8.81,73.02,False,51.19,1
5.2795,-125.5817,8.25,2019,27.36,0.0,7.9,34.01,5.31,34.21,False,0.0,0
-4.41,40.1514,13.65,1992,28.55,0.0,7.94,34.85,2.08,41.01,False,0.0,0
6.9252,-93.7927,19.29,2005,29.72,0.66,8.105,35.83,7.25,73.97,False,7.92,1
-25.1055,132.2655,5.97,2023,30.61,3.42,8.067,33.98,11.19,56.14,False,71.79,1
-24.7327,-62.2441,23.17,2017,27.23,0.0,8.013,33.91,4.8,54.35,False,0.0,0
-19.6902,-61.5374,11.57,1996,28.53,0.0,8.145,35.91,4.79,43.21,False,9.58,0
1.0846,35.3498,24.71,1997,27.22,0.0,8.095,33.72,11.65,52.31,False,0.0,0
-17.1603,-113.9174,3.84,1996,27.63,0.0,8.238,33.48,3.21,66.72,False,0.0,0
-13.0029,-77.4401,20.71,1996,29.5,2.9,8.087,34.04,6.4,28.09,False,46.47,1
-5.9812,-30.0125,9.51,2007,28.2,0.0,8.062,36.28,9.47,80.97,False,8.39,0
18.712,-52.6904,24.07,2010,27.98,0.0,8.037,36.46,5.86,30.23,False,0.0,0
-29.1683,8.9558,12.66,2023,29.79,2.3,7.97,33.42,14.48,25.15,False,67.72,1
8.9627,35.8705,20.3,2016,26.42,0.0,8.244,33.44,13.83,43.74,False,0.0,0
10.1326,24.0003,28.09,1997,29.56,3.2,7.931,36.35,14.26,56.72,True,60.07,1
17.9193,55.5006,1.6,2023,28.3,0.24,7.829,36.78,14.74,71.83,False,0.0,0
25.9652,-69.2102,1.32,2007,27.5,0.0,7.948,34.92,14.62,61.99,False,0.0,0
-28.7917,-134.4866,23.34,2001,28.0,0.0,8.194,36.4,5.08,48.88,False,0.0,0
-20.773,93.8907,19.75,2011,30.37,0.79,8.221,36.56,8.15,60.85,False,45.19,1
23.1703,126.2809,9.5,2011,30.07,4.26,7.959,34.44,11.86,27.02,False,53.13,1
-2.4889,-87.4778,15.34,1997,29.47,1.99,7.938,35.02,10.93,32.92,False,0.99,1
3.8754,-33.4469,2.22,2017,27.46,0.0,8.135,35.28,4.3,29.77,False,0.0,0
9.7816,-0.5151,6.58,2021,28.84,0.0,7.95,36.1,5.77,62.78,False,0.0,0
10.744,11.9977,13.31,2000,29.08,0.0,8.071,34.84,14.1,48.53,False,0.0,0
25.9044,57.4165,25.19,2010,30.47,3.17,7.825,35.03,14.04,52.01,False,36.96,1
29.817,-165.0228,14.91,2015,29.48,0.01,8.051,33.3,11.03,64.64,False,0.0,0
13.2094,79.7317,18.0,2003,29.79,2.76,8.231,33.22,0.59,72.83,False,6.42,0
-12.7667,-157.6904,26.34,2004,28.59,0.0,8.033,35.96,7.98,50.01,False,0.0,1
22.7851,-11.4161,9.96,2003,27.86,0.0,8.128,34.93,3.54,34.29,False,0.0,0
-27.0467,117.9616,21.32,2001,26.98,0.0,8.004,33.36,11.73,36.61,False,0.0,0
-16.1351,-17.5625,25.99,1992,28.6,0.0,8.148,33.96,1.68,35.11,False,0.0,0
23.8431,-126.3277,6.88,1996,27.43,0.0,7.947,35.71,12.21,39.59,False,0.0,1
-14.6285,174.6122,11.34,1990,26.93,0.0,8.022,35.02,4.94,63.18,False,0.0,0
-16.7609,140.1428,29.41,2014,28.46,0.0,7.975,36.18,5.89,54.67,False,0.0,0
-21.7125,97.6729,29.51,2020,28.59,0.0,8.182,34.57,10.56,74.95,False,0.0,0
21.5467,-31.8558,7.47,2011,29.83,2.5,7.929,33.46,3.82,28.72,False,45.67,0
0.0035,-113.8155,2.93,1999,26.08,0.0,8.201,34.07,12.71,72.99,False,0.0,0
10.4936,158.908,8.86,2007,28.11,0.0,8.01,33.44,13.99,30.6,False,0.0,0
-15.656,11.6464,12.53,2002,29.03,0.0,7.881,34.92,14.83,74.47,False,25.58,0
15.4824,126.848,13.79,1997,29.24,0.0,8.101,34.9,10.55,33.62,False,3.77,0
15.6003,-56.8458,18.95,1998,26.36,0.0,8.03,33.3,8.63,33.85,False,0.0,0
-11.2441,-59.2962,27.09,2004,28.69,1.07,8.101,33.77,13.42,61.51,False,0.0,0
-5.359,174.7946,10.58,1997,27.52,0.0,8.029,36.88,4.61,42.16,False,4.84,0
-17.4186,7.8599,25.65,2022,27.15,0.0,7.917,36.93,8.23,74.78,False,0.0,0
28.5937,-129.3496,3.71,2008,26.55,0.0,8.047,34.37,3.65,48.28,False,0.0,0
8.7362,-100.9171,2.21,2019,28.07,0.0,8.204,33.58,5.22,62.27,False,0.0,1
26.0726,-6.5001,15.62,1998,29.54,2.02,8.02,33.75,10.68,57.3,True,77.45,1
-11.7969,-164.7105,2.73,2008,30.19,1.5,7.965,33.33,1.91,63.32,False,49.21,1
16.9135,-13.4878,12.38,2015,27.57,0.0,8.023,33.34,7.55,38.13,False,0.0,0
15.9515,-29.1813,27.01,1990,28.49,0.0,7.976,33.77,12.7,74.29,False,0.0,0
11.4993,100.5611,8.0,1992,27.09,0.0,8.022,34.88,7.69,30.57,False,0.0,0
27.9383,-52.2209,21.47,2023,28.03,0.0,8.093,35.85,3.99,71.27,False,0.0,0
-6.3867,173.7176,9.77,2014,27.64,0.0,8.058,33.63,5.65,83.79,False,0.0,0
-22.157,-114.9228,2.3,2019,27.6,0.0,8.124,34.67,8.9,44.39,False,8.02,0
10.3025,32.7552,17.14,1990,26.88,0.0,8.099,33.34,9.53,48.92,False,0.0,0
13.7586,-147.7083,25.21,2007,28.84,0.49,8.021,35.49,0.62,77.88,False,0.0,0
4.5036,84.191,12.87,2022,26.14,0.0,8.013,34.72,3.1,46.68,False,0.0,0
-17.5909,178.1113,18.9,1998,27.94,0.0,8.016,36.2,10.53,42.9,False,0.0,0
0.2674,114.8899,27.1,1996,26.9,0.0,8.123,36.53,1.71,33.48,False,0.0,0
-11.2686,20.0533,23.9,2019,30.12,1.57,8.022,33.97,12.84,55.8,False,3.13,1
-4.352,-5.4931,6.62,2002,26.01,0.0,8.163,34.6,4.93,42.52,False,0.0,1
8.7131,120.6108,22.27,2006,26.64,0.0,8.144,34.99,11.92,46.88,False,0.0,0
14.7129,156.9507,15.55,2002,27.68,0.0,8.089,36.99,12.7,35.97,False,0.0,0
-16.0665,176.1143,22.63,2002,29.63,3.54,7.957,36.66,14.11,60.89,False,37.86,0
-5.6805,-37.2459,15.34,1999,29.12,0.0,7.915,36.88,10.78,67.8,False,0.0,1
-13.8503,176.7303,4.71,2003,28.57,0.0,7.963,34.86,13.0,69.9,False,6.14,0
-18.0821,-123.8665,17.53,1994,26.79,0.0,7.956,37.0,4.46,60.02,False,0.0,0
17.0032,-88.7221,15.27,2012,25.79,0.0,8.096,33.13,0.73,56.38,False,0.0,0
24.5552,-147.9542,16.02,1994,30.16,3.04,7.928,36.87,10.35,31.72,False,25.12,0
-7.7861,-82.1741,26.49,2017,30.01,4.45,7.972,33.77,4.21,52.93,True,97.2,1
15.0767,96.4575,26.95,2012,28.36,0.0,8.064,36.92,11.37,72.94,False,0.0,0
23.8197,127.0528,14.15,2023,27.49,0.0,8.057,34.82,5.94,64.53,False,0.0,0
20.7675,100.4014,14.22,2020,29.18,0.0,8.153,35.32,11.64,75.76,False,18.57,0
-19.0312,47.1837,15.94,1996,28.23,0.0,8.225,36.63,11.55,63.1,False,0.0,0
27.3775,5.0279,16.07,1996,28.12,0.0,8.137,36.94,6.9,64.45,False,0.0,0
-7.3994,75.1335,28.56,1993,27.61,0.0,8.239,33.69,12.96,66.37,False,0.0,0
-9.6456,-39.2999,19.83,2021,28.36,1.24,7.964,35.44,7.3,26.74,False,0.0,0
-26.2541,122.871,9.05,2017,28.99,1.62,7.872,35.77,14.4,40.0,False,26.36,0
-0.8296,63.7884,16.41,1993,29.04,0.0,7.944,35.83,1.08,52.55,False,0.0,0
-23.4592,71.2097,19.19,1997,29.5,3.15,8.181,33.84,8.36,30.99,False,51.53,1
-15.0876,12.937,19.55,2003,28.55,0.0,8.078,33.28,0.77,55.4,False,0.0,1
-10.9834,138.6824,17.97,2019,30.47,4.21,8.228,34.5,5.07,32.84,True,89.71,1
18.5296,-89.2747,6.15,1992,28.69,0.0,8.168,36.25,7.2,55.2,False,3.33,0
22.5293,-42.7868,1.97,1991,26.42,0.0,8.099,36.88,2.98,62.35,False,0.0,1
-11.852,99.9513,10.8,1999,26.27,0.0,7.935,34.78,12.3,37.26,False,0.0,0
21.5219,-2.6104,13.4,1995,29.23,2.72,7.91,36.66,6.58,53.24,False,22.76,0
21.4339,140.117,2.79,1996,28.55,0.0,8.099,35.89,2.59,57.9,False,0.0,0
15.8791,-55.2962,24.63,2005,28.79,0.0,8.017,33.47,4.73,72.24,False,0.0,0
-21.1983,-47.0411,10.98,1995,27.69,0.0,7.926,34.38,2.44,65.09,False,0.0,0
11.4194,139.9449,27.5,2005,27.22,0.0,7.967,35.98,8.38,53.73,False,0.0,0
26.7014,-12.8267,5.48,2016,27.85,0.0,7.939,34.79,7.28,81.28,False,0.0,0
10.9524,5.8049,2.65,2001,29.56,2.04,8.11,35.62,3.56,35.02,False,65.93,1
-10.103,-60.2051,14.99,2011,27.36,0.0,8.118,36.04,14.59,71.71,False,9.89,0
0.0348,-80.3988,6.48,2004,29.99,4.18,8.09,36.92,10.06,47.85,False,73.52,1
8.7435,56.1415,28.18,2011,27.01,0.0,8.049,36.67,5.14,62.58,False,0.0,0
0.6342,-136.8574,1.3,2004,26.63,0.0,8.164,34.38,5.84,68.3,False,0.0,0
-22.8028,136.5382,12.97,2012,27.18,0.0,8.034,36.21,14.17,49.63,False,0.0,0
-11.2762,100.5131,27.88,1991,30.15,1.69,7.972,34.49,8.88,59.82,False,12.9,0
18.1438,-111.3306,12.15,1991,25.87,0.0,7.914,35.59,2.12,42.96,False,0.0,0
21.6851,69.8472,3.7,2008,27.79,0.0,8.022,33.25,12.19,52.79,False,2.2,0
-21.762,36.9479,9.78,1994,26.5,0.0,8.071,36.14,13.24,63.04,False,0.0,0
27.1432,-113.5674,15.44,1993,26.33,0.0,7.933,36.96,9.93,47.77,False,0.0,0
-10.2706,-81.6467,6.37,2017,27.32,0.0,8.131,35.16,1.19,44.72,False,0.0,0
9.7388,-32.7649,14.53,2007,29.84,4.26,8.018,36.73,4.78,27.81,True,61.74,1
15.1095,71.7274,25.25,2020,29.63,1.18,8.105,36.49,11.12,64.3,False,17.28,0
18.7168,49.9404,26.31,2011,27.09,0.0,7.84,33.05,4.17,47.93,False,0.0,0
26.745,11.6045,2.43,2000,30.25,3.32,8.048,33.36,6.86,72.23,False,46.46,0
-11.2248,96.6278,5.67,2005,27.24,0.0,7.831,34.75,4.6,51.73,False,0.0,0
21.5104,92.8576,8.98,1993,27.58,0.0,7.929,34.06,1.98,48.21,False,0.23,0
-22.0988,42.4293,18.25,2010,29.13,0.0,8.043,34.61,7.08,68.07,False,0.0,0
12.3025,103.3164,11.47,2014,27.55,0.0,8.102,35.04,9.6,75.25,False,0.0,0
14.5187,-59.6652,25.48,2009,29.76,0.12,8.012,34.91,4.7,70.48,False,0.0,1
10.6634,137.2498,21.78,1997,29.0,0.0,8.036,33.65,3.79,52.6,False,10.43,0
-14.8611,41.3676,3.91,1998,26.61,0.0,8.086,33.59,2.31,58.92,False,0.0,1
22.3826,116.0509,19.11,2007,28.18,0.0,7.938,34.65,10.38,44.26,False,0.0,0
