Latitude_Degrees,Longitude_Degrees,Depth_m,Date_Year,ClimSST,SSTA_DHW,target
-14.99505187,121.1588608,15.85671047,2004,299.316154,299.2578753,0
-16.11907721,-130.9064022,6.703968189,2015,297.079833,300.1616147,0
-5.863513954,-45.12628115,6.305124317,2017,298.9020571,298.9681264,0
-29.49291024,122.1148631,1.927839344,2008,298.8082586,300.3597305,0
22.27588112,-174.438926,13.63629635,2021,300.5597226,297.2462261,0
-26.75714236,-15.39704894,16.93904673,2002,297.5756335,301.5245636,0
-17.39715976,-38.12988654,10.18147061,2015,300.1416765,301.5404195,0
-13.48583364,-152.9272696,21.52573537,2002,301.6682217,300.8833196,0
-0.572735489,-87.22956665,26.66287566,2009,298.7850476,301.299279,0
15.53974575,-7.687846602,2.295175275,2023,298.6076668,301.4609799,0
-24.7454656,110.0431365,20.40632591,2010,299.9562156,297.2711481,0
-29.85915157,-91.87204572,20.73690969,2022,299.6005409,300.5396692,0
-23.51535038,-22.95199859,29.18657451,2021,297.4377348,302.1721837,0
-14.36001705,127.2047391,26.04125206,2014,297.5227213,297.5222451,0
13.69100143,-63.31133742,29.34526548,2014,298.4437973,297.6703907,0
0.585424014,30.69391518,11.42083072,2015,297.2657842,300.0979071,0
8.869338289,-104.5675354,5.208061628,2023,297.7747773,300.4371907,0
13.73223057,155.4885837,9.087285862,2003,297.9426907,297.4343933,0
11.59784811,102.5004295,24.96715592,2015,300.6814159,301.5736566,0
-20.98136265,-166.1070377,26.48755323,2023,297.709384,299.5765368,0
5.898364542,-168.8505828,8.971974089,2018,301.9230502,302.4045883,0
8.22285321,-121.8104302,27.26963231,2010,302.0317179,298.9360912,0
-5.351459939,-173.3862044,8.845131625,2021,298.101869,298.1605368,0
11.29757991,-100.89981,13.72147921,2009,298.7768909,301.614341,0
-12.13957706,57.51491056,4.972484447,2021,302.0231484,300.3472074,0
3.591322802,166.0025765,19.1945001,2018,299.5043081,301.9964065,0
-23.73118099,79.29645262,20.93120713,2016,302.0741482,300.1265971,0
-8.176468732,92.35389006,8.463598294,2023,300.7070405,297.3106588,0
10.37130227,123.4933009,12.56582428,2011,300.7239054,301.2473215,0
-1.607208787,42.38169266,14.23345179,2020,298.1340839,298.3741959,0
-9.812330245,32.09629586,14.17824726,2018,299.2334517,301.5441956,0
-16.34204785,8.797084509,24.37680569,2011,300.532153,298.3509737,0
-23.44323328,105.978321,3.870090079,2017,298.4797873,301.465393,0
2.008708554,-161.0076187,14.25122665,2017,301.8832264,297.5624535,0
14.64760114,110.0854317,8.870257459,2000,301.7860818,297.7625889,0
-22.36128728,-116.7579727,28.8477244,2011,300.588666,301.2559041,0
-8.498247861,-114.0486318,19.64043619,2021,300.035058,300.4747616,0
-14.57288976,161.5154691,5.922996448,2004,297.8422414,297.0541575,0
-15.71488723,115.2996695,7.070332665,2022,299.3957404,299.2816577,0
13.96340492,66.91545903,25.16486718,2021,300.0533785,301.0172895,0
1.972586082,155.1693575,28.59183653,2016,301.2772421,301.0634076,0
23.5778755,-18.74028953,16.38372243,2022,301.0132313,297.2862521,0
23.05471044,130.5630587,13.8562893,2005,297.7396956,298.7610242,0
24.80668191,-32.67882713,22.69877778,2000,298.3616048,301.4404009,0
15.77957618,-40.98386931,28.67751016,2006,302.2926541,299.3535308,0
-18.15158498,45.59711007,20.85842159,2015,301.3256567,297.0993312,0
-1.036296751,-60.83414658,22.46878874,2008,298.332009,297.9444049,0
1.790033338,-75.60453865,19.2382492,2010,302.4172267,297.1585998,0
-9.711600691,-141.1728248,8.60684301,2024,301.7704505,298.2848497,0
16.70231427,39.08577354,29.15623663,2004,301.3483163,297.734487,0
-11.36537907,41.66137924,21.03758962,2009,301.8145419,299.2852137,0
-5.833431939,-166.9653859,16.98309875,2004,297.1221155,298.6704812,0
25.26416918,-64.46324221,8.315332182,2018,300.6971036,298.0821733,0
23.73917517,-141.9845774,21.48994427,2002,300.9160438,299.117273,0
-5.862319315,101.9844333,28.92075943,2001,299.7027399,300.9708733,0
26.2644993,-147.1494027,1.565576781,2018,297.5949316,302.4268324,0
7.160894938,54.31190229,6.767859385,2018,298.6414786,300.50951,0
-12.71087185,-95.03714508,22.18492497,2020,297.3102075,301.7756336,0
-12.31710919,-179.3476678,7.490724496,2009,298.5884548,297.8209741,0
-15.54022452,157.0052058,16.08464647,2009,297.1084916,297.7435068,0
11.71178758,-136.7096448,7.691294022,2021,298.741764,300.7251718,0
-12.62503772,27.79190871,2.910872786,2005,297.0156318,302.1199398,0
-23.34478615,-33.75032545,23.36011274,2016,297.6986847,297.3219513,0
-11.67519009,-123.2420304,6.046302992,2023,302.0960128,301.9396811,0
13.89626043,-47.88066698,4.077637138,2018,298.7235223,298.6230987,0
14.00411096,133.6597157,6.584867341,2006,298.3706207,298.8802608,0
-19.90437334,29.39447976,29.2880652,2014,300.241324,299.8882747,0
-17.82038645,-17.32714393,24.11147762,2020,300.8650606,301.3598687,0
7.747054718,-125.0430608,21.59502473,2017,300.6321276,301.0172756,0
-2.804298997,66.35831416,11.43750705,2004,300.2497956,302.0226328,0
17.86814233,151.724785,29.37667304,2017,298.1233124,298.3596282,0
29.76532364,-142.7839174,6.239218268,2006,300.3753938,301.3644557,0
-24.86402683,-113.9551615,22.99370652,2015,297.1910697,298.7593377,0
5.79947352,37.72863426,14.92366064,2008,300.8281727,298.8836137,0
-23.52225311,-154.9274876,18.07914465,2008,300.5707583,297.8995013,0
-27.9810166,-129.2005266,18.65514085,2001,298.8455646,302.3681109,0
22.41333457,-61.42389587,18.04606675,2010,297.7016248,301.9681562,0
10.33672977,143.1103041,13.96765463,2019,300.8126525,297.3900391,0
-18.63834745,97.67633156,25.40175304,2002,302.2587307,300.8404993,0
-17.53376223,-172.6990866,14.90305816,2021,298.1817003,297.2218159,0
-17.93180744,-115.6936044,10.79469191,2018,299.7969639,299.6221463,0
-13.75952364,-169.4985593,18.54794704,2022,299.0977844,297.4326413,0
-19.68757785,-158.6796101,4.05651111,2024,300.8292179,298.1334058,0
-3.526219854,-156.599716,24.93394367,2015,300.8734249,300.0724229,0
24.21707219,-140.041867,6.13652227,2004,301.416916,299.3749281,0
17.14850905,-13.51554586,28.28800785,2010,298.8443603,300.3437764,0
4.547112653,-121.0953599,4.622674511,2015,299.5726703,302.3243988,0
15.17917158,112.0185374,1.951939466,2006,297.5393182,299.3996578,0
27.73817899,120.2899178,15.20141692,2016,298.0852268,298.7449037,0
-13.08422689,11.10925234,2.498884717,2024,302.498392,301.6381663,0
-8.293799654,-176.2755853,19.15904814,2003,301.1998576,299.4603283,0
17.39187726,42.60467054,4.279892443,2000,299.6183232,300.7908421,0
6.462588494,13.72934438,14.59574978,2001,297.9391816,298.2476041,0
4.530061108,-27.56203024,15.93289776,2012,300.2292304,297.3667527,0
19.78012082,22.45621694,20.45397374,2012,300.2727549,297.4960764,0
6.360900149,-147.7325616,28.81782762,2003,297.9658008,297.3549474,0
4.659686203,-51.18721931,8.988279394,2015,302.2625962,299.744699,0
25.89210295,29.9998476,16.61314142,2006,301.5787429,301.6792817,0
-4.564167898,-156.0696731,1.04595469,2000,298.8924152,302.4842254,0
16.34465998,94.05916429,28.70204028,2007,300.1387575,301.1838764,0
-21.00823207,25.85835763,8.355631756,2014,299.3049826,301.3082429,0
-13.89961252,71.26984473,1.045803211,2015,297.7167817,298.0949527,0
5.2621937,-156.9443314,26.01058977,2023,299.3096628,298.0550986,0
-9.971105297,81.97429322,20.40845568,2014,298.4853216,298.1376041,0
9.24138466,-30.16186883,6.210119382,2013,298.4373062,302.4172688,0
-11.41630898,-92.89417116,9.075493437,2014,297.6325602,300.821514,0
-3.507162667,160.1945228,5.106729168,2024,298.0880344,301.6385533,0
-17.77343795,87.44357308,20.88248893,2007,298.4871078,301.4194798,0
29.73625211,-89.04131922,13.66653791,2014,298.6221212,297.0839566,0
-16.79224535,-78.50272164,13.86439134,2012,301.9929872,300.9669185,0
10.62638197,8.126215294,23.67662589,2006,302.2592165,297.0166148,0
-15.12405301,154.0049326,28.03188355,2012,297.1957018,297.7520447,0
15.84220939,-173.5063526,28.09334567,2003,301.4566681,297.7427098,0
-1.88090178,157.8881663,6.389129611,2019,298.8319792,299.3460013,0
-21.64219864,-171.9819162,26.20452681,2018,298.7012832,298.5434957,0
28.33378255,-124.7886621,22.26650935,2016,300.2790047,302.0376865,0
-12.72395435,-113.2106489,19.89871405,2023,301.7145612,297.2661774,0
-21.08895454,-30.97162855,15.01836993,2002,299.5152414,301.6540663,0
-2.860591342,-27.21995349,5.54612548,2005,297.5928574,299.6816988,0
11.85878297,10.76230676,12.3585923,2020,300.4933634,302.0025549,0
-28.91807941,20.53713103,23.8331166,2024,297.8369603,297.9715367,0
-12.87831684,164.1132156,22.28914886,2000,300.2221867,300.7080566,0
18.25566926,57.29599606,12.54359038,2005,301.4872039,301.4141049,0
20.7425149,-138.413556,29.1114761,2012,298.9660831,297.3624171,0
-19.97665983,177.4190972,17.32737535,2009,300.2653818,301.2461748,0
19.69276547,-118.6090598,27.02515245,2020,300.7611367,301.3562453,0
-12.43550709,-151.4928927,15.14686228,2004,299.4648848,298.5092695,0
-6.409773926,-40.40484173,9.319139375,2001,298.5439036,302.4962395,0
-13.91930997,-61.63135035,20.12051571,2008,297.3384867,298.484855,0
16.10526427,138.6055168,7.424287405,2016,301.4255293,297.7584222,0
16.55861099,107.1152924,16.59966626,2002,301.6604528,297.0524642,0
-5.826598137,146.6075402,22.46907789,2010,299.9130449,298.9127355,0
1.231232018,55.93795181,13.13252811,2022,301.5279776,301.8366835,0
-0.736867901,47.02902859,3.306071686,2023,300.52138,301.8261908,0
-4.912104012,147.965652,29.80174843,2018,298.2817925,302.2270886,0
27.49966119,-144.8253809,1.434956511,2020,297.5622329,301.6448684,0
4.941447304,174.9842929,19.45643357,2001,301.3986951,298.9000363,0
-14.42336249,-25.02230996,14.54999899,2009,298.2182145,297.1913956,0
-5.445025573,-75.89046529,24.46035474,2002,302.2087215,299.7768115,0
23.22639075,-51.06787877,11.98062912,2004,300.0064411,300.0441965,0
-0.216064699,-69.83964951,27.88898748,2000,300.9523206,298.1755518,0
-18.18278219,-31.4070047,7.605571907,2013,297.6165418,299.4242119,0
-1.261766313,142.9178681,12.44922229,2009,301.8423205,299.3854804,0
-5.274383422,-167.1796259,15.44131278,2007,302.2856151,297.0719209,0
-19.69794981,55.35522111,1.73870806,2018,302.2094384,297.7476301,0
-0.14102673,-102.896549,2.742121882,2015,299.7483812,300.2666734,0
-21.09589821,-36.4170917,27.22764166,2012,301.4448638,297.9690692,0
6.372998533,-58.70811129,17.97909221,2003,300.5668986,298.7018786,0
6.372135217,8.553058759,1.709927709,2000,298.4509334,297.0663846,0
1.136241856,38.07341617,28.92324433,2011,302.0243103,299.2862361,0
-2.430253508,-54.05391501,19.19767847,2005,298.304899,298.4444849,0
0.265262383,87.85780244,15.59335701,2010,300.9796939,301.4328357,0
-12.63012809,59.08526614,13.37116513,2009,301.6560864,297.3512651,0
-28.10279771,-86.93979563,27.11931644,2003,298.7228791,301.1451638,0
-16.79602471,-40.12878672,26.10608988,2011,300.4286471,300.6614349,0
-17.17558428,56.63477706,13.31569136,2007,301.4352155,299.806359,0
28.6455025,-78.59543239,14.93943326,2001,297.4399037,297.4940416,0
5.445223281,35.77087863,13.14401072,2014,297.2966292,299.8410058,0
0.284368523,-126.1622453,4.011342197,2002,302.1236074,300.8933438,0
14.87541908,-109.1039445,23.5415717,2021,301.700396,298.2677216,0
-10.34602236,-104.4385768,15.26440282,2014,297.624605,301.4330644,0
-14.8075511,-90.38556442,18.12104799,2020,301.3557856,297.6994965,0
-6.086446551,-118.7450492,8.386894513,2006,299.6974555,297.203786,0
2.115164078,73.72641597,10.83577144,2004,298.2685125,301.2508067,0
-9.66180443,-128.4906976,25.87878637,2020,300.6237047,300.1154403,0
-1.694621437,-1.504989847,22.23489951,2020,297.6247302,298.8783934,0
27.87737134,3.320113798,19.19912469,2019,298.7791827,297.1273072,0
0.020019341,-5.900757569,5.577091059,2018,299.7097088,298.8644668,0
-21.18546546,18.77789771,22.83169376,2019,299.2816618,301.2232351,0
-27.56944962,-135.7519743,6.889047195,2015,297.4789513,297.2008621,0
7.217319155,-74.05424136,3.506926842,2014,298.9648308,300.1737934,0
-9.464064433,-149.8054541,29.79131537,2015,302.3241153,300.8662115,0
-21.79666342,-29.98985772,12.17721189,2005,301.6306187,300.2088211,0
-26.30659934,55.94965085,1.23969364,2017,302.1896087,297.2303422,0
0.184099358,30.32092398,27.6857126,2016,298.9376629,298.6442125,0
3.589487333,-176.9883624,3.397344102,2003,301.0285005,302.1321227,0
9.431859698,-21.94947217,2.301549478,2004,299.8906866,299.7315487,0
-21.34993105,151.2980528,13.78219218,2007,298.178495,297.3546987,0
4.457612383,43.93061253,15.66652665,2007,301.3115577,301.53299,0
13.41656627,119.7659605,6.824033755,2022,300.5056587,300.9399497,0
-16.54449701,-144.5635047,27.58739076,2010,297.5218633,298.831542,0
-7.586022838,-102.851974,17.96852817,2009,302.1609888,302.0278605,0
2.785260742,-51.76392579,1.210911423,2005,300.8396431,298.7103516,0
-24.02016468,-81.91181375,25.12177371,2023,299.7161586,297.053352,0
-21.59731127,-64.05099289,17.77897511,2022,299.8997429,298.787817,0
-20.51240582,-58.1304115,1.594836488,2017,300.3369577,300.447311,0
8.280194113,46.33969933,17.05811871,2017,301.0275981,301.2732051,0
22.34776891,-102.3696854,3.430320614,2016,299.8274438,301.5604998,0
-3.372985243,25.5070892,16.28505722,2004,300.59146,299.7625118,0
13.28935039,-177.8658425,18.18078191,2024,297.6790497,302.3902857,0
-6.376849821,-98.12817766,5.968411789,2005,300.3519491,300.5395367,0
-24.71963835,141.6724501,12.28872551,2001,301.1568518,302.3041088,0
-23.12728202,-66.82138522,24.4936374,2012,301.7516469,301.2983772,0
25.84846034,-91.52988761,17.73181535,2015,299.1921128,297.9357168,0
15.71323673,98.45064642,26.37850878,2001,300.5469848,301.6831645,0
6.551723484,127.1422723,8.673316245,2008,300.6001141,302.2475165,0
16.50965571,109.308653,16.41642172,2015,300.1423674,297.3671264,0
-23.01326855,34.73084792,8.974396567,2019,297.9252696,300.8161496,0
8.723920459,67.45408767,11.80329613,2012,301.1517989,300.5678227,0
8.246722723,19.23397228,1.330300375,2013,301.5964688,300.785283,0
0.754957611,-14.88313458,19.62726988,2003,299.6211237,298.6283603,0
0.895769724,-120.4666468,29.35367157,2012,300.0954694,297.2602849,0
-27.52633116,-89.71259936,21.00134763,2014,300.4651902,298.8731677,0
-11.93045881,28.16272302,15.44576055,2022,301.1837387,302.1012695,0
-2.503007017,57.40043714,27.51927188,2013,297.4083577,297.5707609,0
18.77570432,-166.0054691,20.10934102,2018,301.3713877,297.6207199,0
2.011285859,-143.5445348,26.30464656,2001,300.1036559,297.6299308,0
29.81943017,-26.79988403,11.09868855,2021,300.0819359,297.1195636,0
1.234232658,-38.96217288,17.73654583,2021,301.0464489,298.1644423,0
-21.28283942,-66.13475446,29.30604699,2001,299.2937926,300.6508912,0
-0.610316367,6.275721533,13.53832377,2001,302.1015874,298.692483,0
-23.30436451,122.3153007,29.91793729,2014,302.2282668,301.725217,0
-16.29866315,-100.7604612,6.834016046,2006,302.1932627,301.4649721,0
14.50996282,85.31867222,6.162589404,2005,298.3936896,299.7776543,0
-28.17020713,-132.5482655,26.71109829,2004,297.5878691,300.630654,0
20.16475651,78.64102127,16.17449688,2014,300.9743645,298.1247739,0
-9.721801246,-10.85564341,10.59299675,2000,299.4261389,301.0349201,0
7.501607269,127.4458801,24.27133464,2018,300.3668726,299.3813518,0
-25.73852594,-4.364421841,21.36276553,2014,297.6590362,299.4809911,0
24.65273429,113.1483541,16.070369,2001,300.1702305,301.3560172,0
-10.54118017,77.81923374,4.927146645,2001,302.117911,301.3982313,0
-4.031906326,-2.492384476,8.702674272,2017,299.9027471,299.9701606,0
-2.337985914,-62.67954838,14.7939959,2011,302.4229536,302.1577051,0
21.7291775,140.0869929,14.56762632,2016,301.841364,302.2849728,0
23.58008174,78.90408866,17.96478927,2023,302.1651007,298.374993,0
2.10723046,68.25888684,20.69816304,2009,301.2713376,300.0372225,0
9.658429239,-63.75561531,14.9569446,2017,302.1631807,299.9366064,0
5.756877048,-168.7098352,5.937804977,2005,299.2607596,298.9532247,0
-5.570142092,-32.68920824,16.78122336,2016,298.0194469,300.4888115,0
19.0989127,50.70748911,10.00154476,2009,298.1575396,298.7504025,0
-15.59582081,20.49303686,4.138572756,2013,301.2304343,299.0270936,0
27.60071285,115.3660645,25.76450543,2010,298.9168003,297.7263675,0
-14.04628548,-22.16165581,1.878503568,2010,300.4200351,300.3074778,0
2.762995913,32.51274204,28.10490663,2012,297.0317386,299.3612752,0
-5.526904389,-138.979703,20.60811187,2001,299.5271582,302.4547838,0
-16.38684511,-68.10116363,29.54298079,2014,299.5838957,300.0502829,0
20.59067524,-6.847111423,6.974687984,2023,301.0632792,302.2795418,0
10.71284049,25.40210566,28.42326065,2006,297.6933049,301.8136539,0
0.732661009,-34.42880521,5.697048348,2002,300.7782384,301.355486,0
4.981118847,147.2103879,28.31775196,2012,297.0207223,300.4725759,0
5.790960042,-65.46521311,14.0912671,2005,301.6560488,297.7012485,0
-24.41817752,32.13624195,16.4314212,2023,301.5250507,299.4827422,0
0.086845191,7.498342995,14.00264113,2008,297.6618724,297.541955,0
15.4477514,-99.52998397,2.614511634,2023,299.019456,297.1038448,0
-23.96817848,-1.360987384,21.00896636,2015,297.0814487,301.6257474,0
0.809877681,-129.9023961,7.872429233,2013,298.4772954,299.9391206,0
19.95654078,-35.33771315,21.79228293,2014,298.6728539,301.2394799,0
-10.36672901,-92.80947888,5.902674725,2024,298.444148,298.401418,0
16.33554988,-23.5233655,10.59305485,2023,301.4589637,297.2461329,0
-12.21355651,-79.15171724,5.234490262,2013,298.2079048,300.7260672,0
15.50451845,-99.0338506,3.221712164,2023,298.8489094,298.5965602,0
2.471283351,-171.4621103,3.313884585,2003,302.1860199,300.9683148,0
-24.71240583,124.6744846,22.23672235,2013,300.3511705,299.5704651,0
7.589138398,106.2779712,29.10209116,2017,300.1550926,299.4464302,0
10.10931726,46.77138146,1.517179916,2002,302.1888546,297.5417205,0
-14.09260431,-1.779859564,25.5495003,2007,297.3524652,297.9872514,0
15.9362891,-2.328901116,26.53938541,2006,298.9324576,298.4567644,0
-9.008298347,74.99665767,11.66756825,2019,300.3119282,299.7116001,0
17.14516343,161.1121863,11.31953143,2019,298.1531351,301.8657124,0
6.973455096,-25.65894897,6.287720324,2016,302.3755298,301.6397282,0
-19.30499136,145.6578911,10.8793378,2014,301.2118136,299.4266061,0
12.98857576,-40.86225977,7.126624591,2020,300.2462716,300.8240077,0
-9.368785467,69.79704793,26.6420132,2008,301.1895849,297.3206346,0
29.90527404,90.86488334,26.05319617,2020,299.1792954,299.2364403,0
3.648740507,-97.77277384,24.8441235,2020,301.3346542,301.5951739,0
-20.24086691,127.5645538,20.91626607,2006,301.5663761,299.3058709,0
-18.36036263,-77.45303642,15.64975653,2014,301.4496798,298.3491759,0
6.913692168,-20.45517295,19.3481852,2009,297.2753549,301.804986,0
-25.46673037,-91.19216529,21.16424954,2013,302.0744273,297.3119597,0
-28.23141887,-115.8257587,29.60698405,2006,299.0676611,299.9418002,0
22.59588713,148.4946195,8.713247875,2009,298.8652195,297.3877773,0
4.802309274,79.09004573,3.732970164,2023,299.0791708,297.0445951,0
-29.44484865,-14.19623728,15.16171248,2015,299.1765527,297.9919578,0
20.49094344,-176.0297585,10.05172003,2016,299.2394556,298.2775035,0
2.088058615,-108.4217291,15.74377332,2024,300.859425,297.2895316,0
-26.44146631,-70.08267635,27.00057422,2012,300.2900035,298.4542236,0
1.65746741,6.285963378,27.80627604,2006,300.3885078,299.0638552,0
